Process	rawID	newID	Orthogroup_ID	IPR_ID	IPR_desc	Organism...6	ko_evalue	ko_ID	ko_desc	KeggPathway_ID	KeggPathway_desc	BP:GO	BP:desc	BP:catIII	BP:catII	MF:GO	MF:desc	MF:catIII	MF:catII	CC:GO	CC:desc	CC:catIII	CC:catII	hit	hit_desc	Organism...26	uni_evalue	%algCopepod	%algHit	Pfam_ID	Pfam_desc	Pfam_evalue	peptideSignal	TM_occurence	RPKM_Hypox1	RPKM_Hypox2	RPKM_Hypox3	RPKM_Norma1	RPKM_Norma2	RPKM_Norma3	Mean_Metridinidae	Mean_Centropagoidae	Mean_Pancalanidae
Plysis	TRINITY_DN7331_c0_g2_i4	Eucalanus-hyalinus_31555	OG0000032	IPR000519|IPR008969|IPR044913	Serine proteases, trypsin domain|Kazal domain|Peptidase S1, PA clan|Kazal domain superfamily|Peptidase S1, PA clan, chymotrypsin-like fold	Diptera|Nematocera	6.6e-87	-	-	-	-	GO:0006508	proteolysis	organic_substance_metabolic_process	metabolic_process	GO:0004252|GO:0005515	serine-type_endopeptidase_activity|protein_binding	hydrolase_activity|protein_binding	catalytic_activity|binding	-	-	-	-	tr|A0A553P8K4|A0A553P8K4_TIGCA	Peptidase_S1_domain-containing_protein	Tigriopus_californicus	8.8e-101	87	100	PF18322|PF00089	Serine protease Clip domain PPAF-2|Trypsin	3.5E-17|2.7E-37	N	0	3.99209514133646	14.4754878057706	1.53207878299815	0.930263983208386	0.47181826816342	0.447958465778432	60,33333333	9,3	36,05555556
Plysis	TRINITY_DN11638_c0_g1_i5	Eucalanus-hyalinus_2879	OG0000142	IPR000562|IPR001254|IPR001314|IPR003609|IPR009003|IPR013806|IPR018114|IPR033116|IPR036943|IPR043504	Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold	-	-	-	-	-	-	GO:0006508	proteolysis	organic_substance_metabolic_process	metabolic_process	GO:0004252	serine-type_endopeptidase_activity	hydrolase_activity	catalytic_activity	-	-	-	-	tr|R9TFT7|R9TFT7_ACAPC	Trypsin	Acartia_pacifica	4.3e-101	92	95	PF00089	Trypsin	6.6E-65	N	0	599.69025093434	1336.67103761132	228.646809029502	108.90461960993	115.725011260934	185.896437027471	13,66666667	9,2	13,38888889
Plysis	TRINITY_DN17141_c1_g1_i1	Eucalanus-hyalinus_15115	OG0000142	IPR000562|IPR001254|IPR001314|IPR009003|IPR013806|IPR018114|IPR024079|IPR033116|IPR036943|IPR043504	Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold	-	-	-	-	-	-	GO:0006508	proteolysis	organic_substance_metabolic_process	metabolic_process	GO:0004252	serine-type_endopeptidase_activity	hydrolase_activity	catalytic_activity	-	-	-	-	tr|A0A6G9W524|A0A6G9W524_9EUCA	Trypsin_(Fragment)	Parasesarma_pictum	2.8e-42	92	100	PF00089	Trypsin	4.2E-48	N	0	9.24427648143132	15.8002357138297	2.55612495918977	1.65661480863853	1.1163686911398	1.49902128325791	13,66666667	9,2	13,38888889
Plysis	TRINITY_DN17141_c0_g2_i1	Eucalanus-hyalinus_15116	OG0000142	IPR000668|IPR013201|IPR025660|IPR025661|IPR038765|IPR039417	Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Peptidase S1, PA clan, chymotrypsin-like fold	-	-	-	-	-	-	GO:0006508	proteolysis	organic_substance_metabolic_process	metabolic_process	GO:0004252	serine-type_endopeptidase_activity	hydrolase_activity	catalytic_activity	-	-	-	-	tr|A0A553NCX3|A0A553NCX3_TIGCA	Peptidase_S1_domain-containing_protein	Tigriopus_californicus	8.7e-41	99	100	PF00089	Trypsin	3.9E-49	N	0	6.84720330791538	18.7832075249917	2.13818129052533	1.19648495071818	0.952892736367882	1.13734348701906	13,66666667	9,2	13,38888889
Plysis	TRINITY_DN38511_c0_g1_i1	Eucalanus-hyalinus_36765	OG0000142	IPR000834|IPR034286	Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold	Mammalia|Cetartiodactyla	3.47e-42	ko01000|ko01002	Enzymes|Peptidases_and_inhibitors	ko04610	Complement_and_coagulation_cascades_(Immune_system)	GO:0006508	proteolysis	organic_substance_metabolic_process	metabolic_process	GO:0004252	serine-type_endopeptidase_activity	hydrolase_activity	catalytic_activity	-	-	-	-	tr|A0A553PHK6|A0A553PHK6_TIGCA	Peptidase_S1_domain-containing_protein_(Fragment)	Tigriopus_californicus	1.6e-47	100	53	PF00089	Trypsin	6.5E-57	N	0	14.2655372534358	28.0671563377709	5.28543009595406	1.75664975791438	3.00787937730156	2.50472957466574	13,66666667	9,2	13,38888889
Plysis	TRINITY_DN2882_c0_g1_i7	Eucalanus-hyalinus_18584	OG0000160	IPR001254|IPR001314|IPR009003|IPR018114|IPR033116|IPR035914|IPR043504	P-type trefoil domain|Carboxypeptidase-like, regulatory domain superfamily|P-type trefoil domain superfamily	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	tr|A0A960Z8V2|A0A960Z8V2_9LEPT	Carboxypeptidase_regulatory-like_domain-containing_protein	Leptospiraceae_bacterium	2.4e-07	11	14	PF00088	Trefoil (P-type) domain	3.4E-5	N	0	36.2356640272574	58.1808200557887	19.1275191844124	2.84329528123963	4.13420068003376	1.71817873524652	31,66666667	1,2	25,05555556
Plysis	TRINITY_DN45581_c0_g1_i1	Eucalanus-hyalinus_36126	OG0000177	IPR001254|IPR001314|IPR009003|IPR018114|IPR033116|IPR043504	Fibronectin type II domain|Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Kringle-like fold|Serine proteases, trypsin family, histidine active site|Metallopeptidase, catalytic domain superfamily|Serine proteases, trypsin family, serine active site|Fibronectin type II domain superfamily|Peptidase S1, PA clan, chymotrypsin-like fold	Bilateria|Arthropoda	6.52e-49	ko01000|ko01002	Enzymes|Peptidases_and_inhibitors	-	-	GO:0006508	proteolysis	organic_substance_metabolic_process	metabolic_process	GO:0004252|GO:0008237	serine-type_endopeptidase_activity|metallopeptidase_activity	hydrolase_activity|hydrolase_activity	catalytic_activity|catalytic_activity	-	-	-	-	tr|A0A3R7MCK6|A0A3R7MCK6_PENVA	Trypsin-2	Penaeus_vannamei	3.9e-44	32	94	PF00089|PF13582|PF00040	Trypsin|Metallo-peptidase family M12B Reprolysin-like|Fibronectin type II domain	7.6E-53|7.6E-9|4.1E-11	N	0	4.49540924699822	5.2902308375985	2.14371078256812	1.12042803088071	0.604032158992282	0.45059638913198	18,66666667	17,4	15,33333333
Plysis	TRINITY_DN9012_c0_g1_i1	Eucalanus-hyalinus_40963	OG0000198	IPR001254|IPR001314|IPR009003|IPR018114|IPR033116|IPR043504	Kazal domain|Kazal domain superfamily	-	-	-	-	-	-	-	-	-	-	GO:0005515	protein_binding	protein_binding	binding	-	-	-	-	tr|A0A969EHF8|A0A969EHF8_9BACT	Protease_inhibitor_Kazal-type	Flammeovirgaceae_bacterium	1.2e-06	36	57	PF00050|PF00050	Kazal-type serine protease inhibitor domain|Kazal-type serine protease inhibitor domain	5.5E-8|5.7E-9	N	0	2.5273675289606	4.65013580768128	3.30885396502909	0.916434016267318	0.802843068465797	0.299452754546922	10,33333333	7,3	21
Plysis	TRINITY_DN8979_c0_g1_i1	Eucalanus-hyalinus_12094	OG0000258	IPR001254|IPR001314|IPR009003|IPR018114|IPR033116|IPR043504	Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold	Bilateria|Arthropoda	1.2e-78	ko01000|ko01002	Enzymes|Peptidases_and_inhibitors	ko04972|ko04974	Pancreatic_secretion_(Digestive_system)|Protein_digestion_and_absorption_(Digestive_system)	GO:0006508	proteolysis	organic_substance_metabolic_process	metabolic_process	GO:0004252	serine-type_endopeptidase_activity	hydrolase_activity	catalytic_activity	-	-	-	-	tr|A0A8J2RZS5|A0A8J2RZS5_9CRUS	Uncharacterized_protein	Daphnia_galeata	3.9e-64	90	34	PF00089	Trypsin	2.9E-50	N	0	65.019235039554	134.541666945423	15.7798924072841	6.27844414642758	10.0602647012771	10.5557665279605	12,16666667	7,3	11,16666667
Plysis	TRINITY_DN5940_c0_g1_i2	Eucalanus-hyalinus_40867	OG0000613	IPR001254|IPR001314|IPR009003|IPR018114|IPR033116|IPR043504	Peptidase S10, serine carboxypeptidase|Alpha/Beta hydrolase fold|Serine carboxypeptidases, histidine active site	Vertebrata|Testudines	1.93e-94	ko01000|ko01002	Enzymes|Peptidases_and_inhibitors	-	-	GO:0006508	proteolysis	organic_substance_metabolic_process	metabolic_process	GO:0004185	serine-type_carboxypeptidase_activity	hydrolase_activity	catalytic_activity	-	-	-	-	tr|A0A076FKQ3|A0A076FKQ3_9MAXI	Serine_carboxypeptidase_(Fragment)	Paracyclopina_nana	2.7e-130	95	100	PF00450	Serine carboxypeptidase	2.6E-86	N	0	68.3820893054345	128.660988116369	16.1744124788043	10.6088802205112	9.29392165506094	9.05956928353691	7,166666667	3,3	7,5
Plysis	TRINITY_DN22415_c0_g1_i1	Eucalanus-hyalinus_15506	OG0000637	IPR001254|IPR001314|IPR009003|IPR018114|IPR033116|IPR043504	Peptidase C1A, papain C-terminal|Cathepsin propeptide inhibitor domain (I29)|Cysteine peptidase, histidine active site|Cysteine peptidase, asparagine active site|Papain-like cysteine peptidase superfamily|Papain-like cysteine endopeptidase	-	-	-	-	-	-	GO:0006508	proteolysis	organic_substance_metabolic_process	metabolic_process	GO:0008234	cysteine-type_peptidase_activity	hydrolase_activity	catalytic_activity	-	-	-	-	tr|A0A0H4KD91|A0A0H4KD91_TIGJA	Cathepsin_O	Tigriopus_japonicus	1.1e-91	100	100	PF08246|PF00112	Cathepsin propeptide inhibitor domain (I29)|Papain family cysteine protease	3.6E-11|1.9E-54	N	0	61.4171098694539	120.658658983337	16.5613606023822	7.45432382529222	8.38254957323531	12.2785341345467	8,833333333	5,5	8,944444444
Plysis	TRINITY_DN7524_c0_g1_i2	Eucalanus-hyalinus_27326	OG0000637	IPR001254|IPR001314|IPR009003|IPR033116|IPR043504	Cysteine peptidase, cysteine active site|Peptidase C1A, papain C-terminal|Cathepsin propeptide inhibitor domain (I29)|Cysteine peptidase, histidine active site|Cysteine peptidase, asparagine active site|Papain-like cysteine peptidase superfamily|Papain-like cysteine endopeptidase	-	-	-	-	-	-	GO:0006508	proteolysis	organic_substance_metabolic_process	metabolic_process	GO:0008234	cysteine-type_peptidase_activity	hydrolase_activity	catalytic_activity	-	-	-	-	tr|A0A553PTM0|A0A553PTM0_TIGCA	Uncharacterized_protein	Tigriopus_californicus	8.9e-110	98	99	PF00112|PF08246	Papain family cysteine protease|Cathepsin propeptide inhibitor domain (I29)	2.1E-60|5.3E-15	N	0	127.317038258914	274.518291306752	40.9167520446059	22.0396103966973	27.7385335113336	25.5777319612822	8,833333333	5,5	8,944444444
Plysis	TRINITY_DN7524_c0_g1_i3	Eucalanus-hyalinus_27327	OG0000637	IPR001254|IPR001314|IPR009003|IPR033116|IPR043504	Cysteine peptidase, cysteine active site|Peptidase C1A, papain C-terminal|Cathepsin propeptide inhibitor domain (I29)|Cysteine peptidase, histidine active site|Cysteine peptidase, asparagine active site|Papain-like cysteine peptidase superfamily|Papain-like cysteine endopeptidase	-	-	-	-	-	-	GO:0006508	proteolysis	organic_substance_metabolic_process	metabolic_process	GO:0008234	cysteine-type_peptidase_activity	hydrolase_activity	catalytic_activity	-	-	-	-	tr|A0A0H4KD91|A0A0H4KD91_TIGJA	Cathepsin_O	Tigriopus_japonicus	2.2e-108	97	100	PF08246|PF00112	Cathepsin propeptide inhibitor domain (I29)|Papain family cysteine protease	1.8E-14|4.8E-60	N	0	55.6060814751237	111.895086088997	13.3450425369375	8.72445183486487	8.48094223233869	9.81769467270929	8,833333333	5,5	8,944444444
Plysis	TRINITY_DN22007_c0_g1_i12	Eucalanus-hyalinus_38219	OG0000696	IPR001254|IPR001314|IPR009003|IPR043504	Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold	Bilateria|Arthropoda	1.63e-44	ko01000|ko01002	Enzymes|Peptidases_and_inhibitors	-	-	GO:0006508	proteolysis	organic_substance_metabolic_process	metabolic_process	GO:0004252	serine-type_endopeptidase_activity	hydrolase_activity	catalytic_activity	-	-	-	-	tr|A0A553NCF2|A0A553NCF2_TIGCA	Peptidase_S1_domain-containing_protein	Tigriopus_californicus	2.3e-65	86	79	PF00089	Trypsin	1.4E-53	N	0	49.7389267994476	70.6178851872088	27.7357353878767	3.64439127279165	5.19591903854674	3.24561299434502	17	7,6	5,166666667
Plysis	TRINITY_DN42535_c0_g1_i1	Eucalanus-hyalinus_28094	OG0000762	IPR000742|IPR001254|IPR001304|IPR001314|IPR009003|IPR016186|IPR016187|IPR018114|IPR033116|IPR043504	EGF-like domain|Serine proteases, trypsin domain|C-type lectin-like|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|C-type lectin-like/link domain superfamily|C-type lectin fold|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold	Insecta|Lepidoptera	1.42e-91	ko01000|ko01002	Enzymes|Peptidases_and_inhibitors			GO:0006508	proteolysis	organic_substance_metabolic_process	metabolic_process	GO:0004252	serine-type_endopeptidase_activity	hydrolase_activity	catalytic_activity	-	-	-	-	tr|A0A0K2TYQ2|A0A0K2TYQ2_LEPSM	Uncharacterized_protein	Lepeophtheirus_salmonis	1.4e-192	98	100	PF00059|PF00089|PF00089	Lectin C-type domain|Trypsin|Trypsin	1.1E-14|7.8E-64|2.1E-19	N	0	4.56240472512709	10.5311899173958	2.49786034614941	1.21068121266687	1.21213561317385	0.994652874906837	4,333333333	4,7	7,833333333
Plysis	TRINITY_DN17851_c0_g1_i1	Eucalanus-hyalinus_31988	OG0002834	IPR001254|IPR001314|IPR009003|IPR043504	Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|Peptidase S1, PA clan|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Peptidase S1, PA clan, chymotrypsin-like fold	Insecta|Lepidoptera	2.09e-103	ko01000|ko01002	Enzymes|Peptidases_and_inhibitors	-	-	GO:0006508	proteolysis	organic_substance_metabolic_process	metabolic_process	GO:0004252	serine-type_endopeptidase_activity	hydrolase_activity	catalytic_activity	-	-	-	-	tr|A0A553PC32|A0A553PC32_TIGCA	Peptidase_S1_domain-containing_protein	Tigriopus_californicus	2.4e-102	93	28	PF00089	Trypsin	1.3E-62	N	0	5.8497094926882	88.1818346185575	5.75967534631456	1.67266178969087	0.732668637296194	0.546556731261938	4,333333333	2	3,111111111
Plysis	TRINITY_DN6617_c0_g1_i7	Eucalanus-hyalinus_34529	OG0003555	IPR035914	Peptidase M14, carboxypeptidase A|Cytosolic carboxypeptidase-like protein 5 catalytic domain	Arthropoda|Insecta	7.95e-117	-	-	-	-	GO:0006508|GO:0035608	proteolysis|protein_deglutamylation	organic_substance_metabolic_process|organic_substance_metabolic_process	metabolic_process|metabolic_process	GO:0004181|GO:0008270	metallocarboxypeptidase_activity|zinc_ion_binding	hydrolase_activity|ion_binding	catalytic_activity|binding	-	-	-	-	tr|A0A1B6IIP5|A0A1B6IIP5_9HEMI	Cytosolic_carboxypeptidase-like_protein_5	Homalodisca_liturata	9.7e-105	100	81	PF00246|PF18027	Zinc carboxypeptidase|Cytosolic carboxypeptidase N-terminal domain	5.2E-18|7.3E-9	N	0	7.6264047979757	6.72480053976335	7.62724648449878	2.54413691824174	1.26499122212832	1.25821220716817	1,166666667	1,3	4,222222222
Plysis	TRINITY_DN16317_c0_g1_i1	Eucalanus-hyalinus_22916	OG0003996	IPR001254|IPR002350|IPR009003|IPR036058|IPR043504	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	tr|A0A6T1L9M0|A0A6T1L9M0_9DINO	Subtilisin	Alexandrium_monilatum	4.6e-67	85	63	-	-	-	N	0	25.3449252775179	49.1337637236062	28.4797140179052	2.73239614274844	5.41974060465678	6.83944621928467	3,833333333	0	4,722222222
Plysis	TRINITY_DN32270_c0_g1_i2	Eucalanus-hyalinus_39799	OG0005516	IPR001563|IPR018202|IPR029058|IPR033124	Fibronectin type II domain|Serine proteases, trypsin domain|Peptidase S1A, chymotrypsin family|PAN/Apple domain|Peptidase S1, PA clan|Kringle-like fold|Serine proteases, trypsin family, histidine active site|Serine proteases, trypsin family, serine active site|Fibronectin type II domain superfamily|Peptidase S1, PA clan, chymotrypsin-like fold	Diptera|Drosophilidae	8.23e-54	ko01000|ko01002	Enzymes|Peptidases_and_inhibitors			GO:0006508	proteolysis	organic_substance_metabolic_process	metabolic_process	GO:0004252	serine-type_endopeptidase_activity	hydrolase_activity	catalytic_activity	-	-	-	-	tr|A0A6A4VBG1|A0A6A4VBG1_AMPAM	Trypsin-3	Amphibalanus_amphitrite	1.9e-51	52	58	PF00089|PF00040	Trypsin|Fibronectin type II domain	9.2E-56|1.2E-8	N	0	3.04502892998023	7.70022488583781	2.67224391013821	0.749367284098232	0.291770696268396	0.435310670916588	1,5	1	4,166666667
Plysis	TRINITY_DN24265_c0_g1_i1	Eucalanus-hyalinus_1560	OG0009922	IPR001563|IPR029058|IPR033124	Peptidase S10, serine carboxypeptidase|Serine carboxypeptidase, serine active site|Alpha/Beta hydrolase fold|Serine carboxypeptidases, histidine active site	-	-	-	-	-	-	GO:0006508	proteolysis	organic_substance_metabolic_process	metabolic_process	GO:0004185	serine-type_carboxypeptidase_activity	hydrolase_activity	catalytic_activity	-	-	-	-	tr|A0A8J2AFN5|A0A8J2AFN5_9DINO	Carboxypeptidase	Amoebophrya_sp.	3.5e-154	100	92	PF00450	Serine carboxypeptidase	3.6E-116	N	0	10.4889828967477	27.3628477230166	6.30495158679622	2.16839239725601	2.20810836847638	3.00372937666607	1,333333333	0,2	0,444444444
Plysis	TRINITY_DN14560_c0_g2_i1	Eucalanus-hyalinus_41723	OG0010289	IPR002350|IPR036058	Spermadhesin, CUB domain superfamily	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	tr|A0A2D6UI68|A0A2D6UI68_9BACT	Peptidase_MA-like_domain-containing_protein	Verrucomicrobiota_bacterium	2.6e-20	53	58	-	-	-	N	0	8.76183825753986	23.022499785576	12.4540809136835	1.52832041697643	2.51041284352757	1.49817581158095	3,833333333	0	2,222222222
Devctrl	TRINITY_DN23098_c0_g1_i1	Eucalanus-hyalinus_4439	OG0000242	IPR002048|IPR011992|IPR018247|IPR028846	EF-hand domain|EF-hand domain pair|EF-Hand 1, calcium-binding site|Recoverin family	Insecta|Lepidoptera	4.85e-95	-	-	-	-	-	-	-	-	GO:0005509	calcium_ion_binding	ion_binding	binding	-	-	-	-	tr|A0A0K2UZ48|A0A0K2UZ48_LEPSM	Neuronal_calcium_sensor_2like_[Ceratitis_capitata]_(Fragment)	Lepeophtheirus_salmonis	1.0e-82	96	100	PF13833|PF13499	EF-hand domain pair|EF-hand domain pair	4.6E-7|1.5E-15	N	0	9.16246816177883	28.3154042136868	6.42348559819447	3.0095372475904	3.88267079291855	2.85798407371663	13,33333333	4,1	21,05555556
Devctrl	TRINITY_DN11741_c0_g1_i1	Eucalanus-hyalinus_28607	OG0000476	IPR001747|IPR001846|IPR011030|IPR015255|IPR015819	Vitellogenin, N-terminal|von Willebrand factor, type D domain|Lipovitellin-phosvitin complex, superhelical domain|Vitellinogen, open beta-sheet|Lipid transport protein, beta-sheet shell	Bilateria|Arthropoda	3.5e-49	-	-	-	-	GO:0006869	lipid_transport	establishment_of_localization	localization	GO:0005319	lipid_transporter_activity	lipid_transporter_activity	transporter_activity	-	-	-	-	tr|A0A0U2JFQ6|A0A0U2JFQ6_9MAXI	Vitellogenin_1	Tigriopus_kingsejongensis	2.6e-135	100	72	PF00094|PF09172|PF01347	von Willebrand factor type D domain|Domain of unknown function (DUF1943)|Lipoprotein amino terminal region	1.1E-9|5.2E-18|3.2E-51	N	0	22.5266552100538	2.97376538201719	22.7205592650829	1.33975337523783	3.57442708972172	1.30006212775898	20,5	10,2	4,111111111
Devctrl	TRINITY_DN10756_c0_g1_i2	Eucalanus-hyalinus_1978	OG0001276	IPR001781|IPR037987	Zinc finger, LIM-type|	Diptera|Nematocera	4.49e-183			ko04310|ko04380	Wnt_signaling_pathway_(Signal_transduction)|Osteoclast_differentiation_(Development_and_regeneration)	-	-	-	-	-	-	-	-	-	-	-	-	tr|D3PK10|D3PK10_LEPSM	Four_and_a_half_LIM_domains_protein_2	Lepeophtheirus_salmonis	9.4e-168	100	79	PF00412|PF00412|PF00412|PF00412	LIM domain|LIM domain|LIM domain|LIM domain	9.1E-8|4.2E-11|1.2E-13|3.2E-11	N	0	6.48394115347439	18.8452872206031	3.62356274214741	1.36674075183951	1.92614728594447	2.09705187942081	3	2,8	6,166666667
Devctrl	TRINITY_DN10756_c0_g1_i1	Eucalanus-hyalinus_1979	OG0001276	IPR001781|IPR037987	Zinc finger, LIM-type|	Diptera|Nematocera	9.76e-195			ko04310|ko04380	Wnt_signaling_pathway_(Signal_transduction)|Osteoclast_differentiation_(Development_and_regeneration)	-	-	-	-	-	-	-	-	-	-	-	-	tr|D3PK10|D3PK10_LEPSM	Four_and_a_half_LIM_domains_protein_2	Lepeophtheirus_salmonis	6.6e-158	99	78	PF00412|PF00412|PF00412|PF00412	LIM domain|LIM domain|LIM domain|LIM domain	1.2E-13|4.1E-11|1.5E-9|3.1E-11	N	0	7.25063510474129	22.893028143738	4.3598109772092	1.69145574238402	2.09304495542199	1.82390279982917	3	2,8	6,166666667
Devctrl	TRINITY_DN27958_c0_g1_i1	Eucalanus-hyalinus_20649	OG0001787	IPR010562|IPR038606	Haemolymph juvenile hormone binding|Takeout superfamily	Bilateria|Arthropoda	2.32e-23	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	tr|E9GGQ4|E9GGQ4_DAPPU	Hemolymph_juvenile_hormone_binding_protein	Daphnia_pulex	6.5e-19	97	100	PF06585	Haemolymph juvenile hormone binding protein (JHBP)	1.6E-39	N	0	16.6882278357444	42.6272826699022	18.6875562802571	2.62734139607103	4.44785158585001	3.52683777531289	3,333333333	2,3	6,333333333
Devctrl	TRINITY_DN27256_c0_g1_i1	Eucalanus-hyalinus_2405	OG0003588	IPR019330	LRP chaperone MESD	Insecta|Lepidoptera	4.63e-57	-	-	-	-	GO:0006457	protein_folding	protein_folding	cellular_process	-	-	-	-	-	-	-	-	tr|A0A1S6GLD6|A0A1S6GLD6_9MAXI	Putative_LDLR_chaperone_boca_(Fragment)	Pseudodiaptomus_poplesia	2.2e-57	84	93	PF10185	Chaperone for wingless signalling and trafficking of LDL receptor	2.7E-57	N	0	28.3564103014287	19.4438111016908	25.9117380772929	2.32493530613403	5.41014968659834	2.27907826163279	3	2,2	3,111111111
Devctrl	TRINITY_DN23110_c0_g1_i1	Eucalanus-hyalinus_42109	OG0005436	IPR001650|IPR014001|IPR027417|IPR038718|IPR044573|IPR044574	Helicase, C-terminal|Helicase superfamily 1/2, ATP-binding domain|P-loop containing nucleoside triphosphate hydrolase|SNF2-like, N-terminal domain superfamily|ARIP4, DEXH-box helicase domain|ATPase ARIP4-like	Insecta|Hymenoptera	1.79e-306	ko01000|ko03400	Enzymes|DNA_repair_and_recombination_proteins	-	-	-	-	-	-	GO:0016887|GO:0005524|GO:0140658	ATP_hydrolysis_activity|ATP_binding|ATP-dependent_chromatin_remodeler_activity	hydrolase_activity|organic_cyclic_compound_binding|catalytic_activity,_acting_on_a_nucleic_acid	catalytic_activity|binding|catalytic_activity	-	-	-	-	tr|A0A553PAG3|A0A553PAG3_TIGCA	Helicase_ARIP4	Tigriopus_californicus	0.0e+00	100	83	PF00271|PF00176	Helicase conserved C-terminal domain|SNF2-related domain	4.7E-17|1.5E-51	N	0	5.47176410087589	13.7960126700272	9.42189441229096	2.83245167174133	1.60255309081075	2.67374791181798	2,333333333	1,5	1,888888889
